* Barcode = SLB96
* Block Type = OpenArray Block
* Chemistry = TAQMAN
* Comment = NA
* Date Created = 05-19-2015 15:23:02 CEST
* Experiment File Name = \\rbamsfp281\Dept_PRB\_Org\Virology iPS\Lucy\Experiments\TaqMan Open Array\2015-05-18 OA David's genes - 2\SLB96_2015_05_18_Davids genes.eds
* Experiment Name = SLB96
* Experiment Run End Time = 05-18-2015 17:56:18 CEST
* Experiment Type = Gene Expression
* Instrument Name = 285880792
* Instrument Serial Number = 285880792
* Instrument Type = QuantStudio 12K Flex
* Passive Reference = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 2, Step 3
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	Ct	Ct Mean	Ct SD	Amp Score	Cq Conf	CRTAMPLITUDE	HIGHSD	CRTNOISE	ROX Signal
184	A3g8	false	Sample7					Undetermined					N	N	N	
185	A3h1	false	Sample7					Undetermined					N	N	N	
186	A3h2	false	Sample7					Undetermined					N	N	N	
187	A3h3	false	Sample7	Hs02800695_m1	UNKNOWN	FAM	NFQ-MGB	28.582	28.059	0.739	1.592	0.977	N	Y	N	4,502.235
188	A3h4	false	Sample7	Hs00426889_m1	UNKNOWN	FAM	NFQ-MGB	22.324	22.388	0.091	1.585	0.978	N	N	N	4,622.059
189	A3h5	false	Sample7	Hs02758991_g1	UNKNOWN	FAM	NFQ-MGB	19.463	19.353	0.156	1.533	0.979	N	N	N	4,372.118
190	A3h6	false	Sample7	Hs00194538_m1	UNKNOWN	FAM	NFQ-MGB	25.587	25.576	0.016	1.410	0.952	N	N	N	4,247.118
191	A3h7	false	Sample7					Undetermined					N	N	N	
192	A3h8	false	Sample7					Undetermined					N	N	N	
193	A4a1	false	Sample10	Hs00559368_m1	UNKNOWN	FAM	NFQ-MGB	20.933	20.971	0.053	1.508	0.947	N	N	N	5,126.353
194	A4a2	false	Sample10	Hs02576168_g1	UNKNOWN	FAM	NFQ-MGB	23.526	23.496	0.042	1.536	0.977	N	N	N	5,074.618
195	A4a3	false	Sample10	Hs01059246_m1	UNKNOWN	FAM	NFQ-MGB	25.736	25.905	0.238	1.527	0.953	N	N	N	4,466.912
196	A4a4	false	Sample10	Hs00199368_m1	UNKNOWN	FAM	NFQ-MGB	26.660	26.526	0.189	1.535	0.968	N	N	N	4,412.382
197	A4a5	false	Sample10	Hs00187779_m1	UNKNOWN	FAM	NFQ-MGB	26.743	26.539	0.289	1.537	0.958	N	N	N	4,502.529
198	A4a6	false	Sample10	Hs02383390_s1	UNKNOWN	FAM	NFQ-MGB	21.907	21.768	0.196	1.492	0.945	N	N	N	4,523.176
199	A4a7	false	Sample10	Hs00366258_m1	UNKNOWN	FAM	NFQ-MGB	24.644	24.518	0.177	1.607	0.954	N	N	N	4,560.618
200	A4a8	false	Sample10	Hs00957901_g1	UNKNOWN	FAM	NFQ-MGB	21.726	21.788	0.088	1.597	0.985	N	N	N	4,524.000
201	A4b1	false	Sample10	Hs00227775_m1	UNKNOWN	FAM	NFQ-MGB	28.687	28.239	0.633	1.533	0.971	N	Y	N	4,655.735
202	A4b2	false	Sample10	Hs00161820_m1	UNKNOWN	FAM	NFQ-MGB	25.560	25.660	0.141	1.509	0.957	N	N	N	5,017.265
203	A4b3	false	Sample10	Hs01040204_m1	UNKNOWN	FAM	NFQ-MGB	26.682	27.056	0.529	1.492	0.976	N	Y	N	4,702.471
204	A4b4	false	Sample10	Hs00901571_m1	UNKNOWN	FAM	NFQ-MGB	23.715	23.627	0.124	1.560	0.968	N	N	N	4,453.588
205	A4b5	false	Sample10	Hs00988304_m1	UNKNOWN	FAM	NFQ-MGB	27.000	26.848	0.215	1.587	0.977	N	N	N	4,614.824
206	A4b6	false	Sample10	Hs00240827_m1	UNKNOWN	FAM	NFQ-MGB	22.664	22.673	0.012	1.566	0.961	N	N	N	4,780.882
207	A4b7	false	Sample10	Hs01587865_g1	UNKNOWN	FAM	NFQ-MGB	26.174	26.002	0.244	1.522	0.948	N	N	N	4,672.353
208	A4b8	false	Sample10	Hs00201836_m1	UNKNOWN	FAM	NFQ-MGB	20.847	20.877	0.042	1.577	0.949	N	N	N	4,398.059
209	A4c1	false	Sample10	Hs00174944_m1	UNKNOWN	FAM	NFQ-MGB	26.758	26.707	0.072	1.560	0.978	N	N	N	5,124.471
210	A4c2	false	Sample10	Hs00559542_m1	UNKNOWN	FAM	NFQ-MGB	22.244	22.011	0.330	1.462	0.972	N	N	N	4,911.206
211	A4c3	false	Sample10	Hs00213002_m1	UNKNOWN	FAM	NFQ-MGB	24.255	24.213	0.060	1.486	0.978	N	N	N	4,876.147
212	A4c4	false	Sample10	Hs00743423_s1	UNKNOWN	FAM	NFQ-MGB	19.779	19.694	0.120	1.657	0.956	N	N	N	4,948.765
213	A4c5	false	Sample10	Hs01056398_m1	UNKNOWN	FAM	NFQ-MGB	24.633	24.536	0.137	1.519	0.968	N	N	N	4,902.882
214	A4c6	false	Sample10	Hs00430452_m1	UNKNOWN	FAM	NFQ-MGB	27.860	27.323	0.760	1.555	0.959	N	Y	N	4,630.941
215	A4c7	false	Sample10	Hs00705164_s1	UNKNOWN	FAM	NFQ-MGB	28.854	29.185	0.468	1.596	0.979	N	N	N	4,592.176
216	A4c8	false	Sample10	Hs01120670_m1	UNKNOWN	FAM	NFQ-MGB	21.225	21.296	0.100	1.531	0.970	N	N	N	4,722.441
217	A4d1	false	Sample10	Hs02330328_s1	UNKNOWN	FAM	NFQ-MGB	29.309	29.252	0.080	1.613	0.973	N	N	N	5,020.588
218	A4d2	false	Sample10	Hs00261432_m1	UNKNOWN	FAM	NFQ-MGB	26.612	26.705	0.131	1.500	0.984	N	N	N	4,767.206
219	A4d3	false	Sample10	Hs00275575_m1	UNKNOWN	FAM	NFQ-MGB	23.098	23.060	0.053	1.559	0.971	N	N	N	5,022.206
220	A4d4	false	Sample10	Hs01560445_m1	UNKNOWN	FAM	NFQ-MGB	21.717	21.715	0.002	1.578	0.984	N	N	N	4,526.676
221	A4d5	false	Sample10	Hs00356233_m1	UNKNOWN	FAM	NFQ-MGB	25.466	25.641	0.247	1.576	0.984	N	N	N	4,781.500
222	A4d6	false	Sample10	Hs01031951_m1	UNKNOWN	FAM	NFQ-MGB	25.133	25.161	0.038	1.562	0.970	N	N	N	4,754.353
223	A4d7	false	Sample10	Hs00275889_m1	UNKNOWN	FAM	NFQ-MGB	25.504	25.545	0.058	1.608	0.978	N	N	N	4,806.412
224	A4d8	false	Sample10	Hs01014809_g1	UNKNOWN	FAM	NFQ-MGB	25.286	25.109	0.251	1.573	0.979	N	N	N	4,602.647
225	A4e1	false	Sample10	Hs00165106_m1	UNKNOWN	FAM	NFQ-MGB	25.968	26.065	0.137	1.577	0.979	N	N	N	5,360.353
226	A4e2	false	Sample10	Hs00169233_m1	UNKNOWN	FAM	NFQ-MGB	30.304	30.304		1.674	0.985	N	N	N	5,004.382
227	A4e3	false	Sample10	Hs01020387_m1	UNKNOWN	FAM	NFQ-MGB	28.586	28.549	0.052	1.586	0.971	N	N	N	4,560.294
228	A4e4	false	Sample10	Hs00608023_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,589.206
229	A4e5	false	Sample10	Hs04183483_g1	UNKNOWN	FAM	NFQ-MGB	27.954	28.113	0.225	1.554	0.977	N	N	N	4,915.794
230	A4e6	false	Sample10	Hs00367082_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.616	0.000	Y	N	Y	4,880.059
231	A4e7	false	Sample10	Hs00242302_m1	UNKNOWN	FAM	NFQ-MGB	27.620	27.328	0.413	1.443	0.979	N	N	N	4,650.353
232	A4e8	false	Sample10	Hs00169255_m1	UNKNOWN	FAM	NFQ-MGB	25.478	25.436	0.060	1.621	0.979	N	N	N	4,863.941
233	A4f1	false	Sample10	Hs01054797_g1	UNKNOWN	FAM	NFQ-MGB	28.126	28.451	0.459	1.540	0.972	N	N	N	4,990.971
234	A4f2	false	Sample10	Hs00222966_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,594.353
235	A4f3	false	Sample10	Hs00355671_g1	UNKNOWN	FAM	NFQ-MGB	23.654	23.608	0.064	1.566	0.975	N	N	N	4,985.971
236	A4f4	false	Sample10	Hs01113624_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,976.588
237	A4f5	false	Sample10	Hs00417120_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,897.176
238	A4f6	false	Sample10	Hs00271599_m1	UNKNOWN	FAM	NFQ-MGB	27.727	27.524	0.288	1.582	0.978	N	N	N	4,593.559
239	A4f7	false	Sample10	Hs00171147_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,744.294
240	A4f8	false	Sample10	Hs04194512_g1	UNKNOWN	FAM	NFQ-MGB	26.732	26.780	0.067	1.647	0.982	N	N	N	4,834.500
241	A4g1	false	Sample10					Undetermined					N	N	N	
242	A4g2	false	Sample10					Undetermined					N	N	N	
243	A4g3	false	Sample10	Hs01066930_m1	UNKNOWN	FAM	NFQ-MGB	29.703	30.547	1.192	1.620	0.979	N	Y	N	4,773.647
244	A4g4	false	Sample10	Hs00153294_m1	UNKNOWN	FAM	NFQ-MGB	28.235	27.973	0.370	1.433	0.967	N	N	N	4,739.971
245	A4g5	false	Sample10	Hs00155026_m1	UNKNOWN	FAM	NFQ-MGB	20.440	20.373	0.094	1.530	0.974	N	N	N	4,518.706
246	A4g6	false	Sample10	Hs01026927_g1	UNKNOWN	FAM	NFQ-MGB	28.046	28.046	0.000	1.595	0.982	N	N	N	4,879.441
247	A4g7	false	Sample10					Undetermined					N	N	N	
248	A4g8	false	Sample10					Undetermined					N	N	N	
249	A4h1	false	Sample10					Undetermined					N	N	N	
250	A4h2	false	Sample10					Undetermined					N	N	N	
251	A4h3	false	Sample10	Hs00171432_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,545.176
252	A4h4	false	Sample10	Hs00361432_s1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,391.206
253	A4h5	false	Sample10	Hs00201853_m1	UNKNOWN	FAM	NFQ-MGB	29.265	29.174	0.129	1.592	0.983	N	N	N	4,915.647
254	A4h6	false	Sample10	Hs00169366_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,575.676
255	A4h7	false	Sample10					Undetermined					N	N	N	
256	A4h8	false	Sample10					Undetermined					N	N	N	
257	A5a1	false	Sample10	Hs02383872_s1	UNKNOWN	FAM	NFQ-MGB	20.768	20.756	0.017	1.578	0.950	N	N	N	4,950.853
258	A5a2	false	Sample10	Hs00426275_m1	UNKNOWN	FAM	NFQ-MGB	23.054	23.122	0.096	1.478	0.951	N	N	N	4,628.235
259	A5a3	false	Sample10	Hs04187470_m1	UNKNOWN	FAM	NFQ-MGB	23.860	23.969	0.154	1.525	0.985	N	N	N	4,312.294
260	A5a4	false	Sample10	Hs01013996_m1	UNKNOWN	FAM	NFQ-MGB	26.774	26.638	0.192	1.526	0.947	N	N	N	4,355.088
261	A5a5	false	Sample10	Hs00426608_m1	UNKNOWN	FAM	NFQ-MGB	25.401	26.124	1.022	1.497	0.971	N	Y	N	4,524.000
262	A5a6	false	Sample10	Hs01551887_m1	UNKNOWN	FAM	NFQ-MGB	18.662	18.714	0.074	1.514	0.955	N	N	N	4,169.647
263	A5a7	false	Sample10	Hs00230385_m1	UNKNOWN	FAM	NFQ-MGB	24.571	24.545	0.037	1.413	0.961	N	N	N	4,284.588
264	A5a8	false	Sample10	Hs00230189_m1	UNKNOWN	FAM	NFQ-MGB	24.446	24.591	0.205	1.544	0.976	N	N	N	4,390.324
265	A5b1	false	Sample10	Hs00380895_m1	UNKNOWN	FAM	NFQ-MGB	23.807	23.818	0.016	1.570	0.963	N	N	N	4,874.941
266	A5b2	false	Sample10	Hs01114267_m1	UNKNOWN	FAM	NFQ-MGB	28.833	27.987	1.197	1.571	0.976	N	Y	N	4,757.118
267	A5b3	false	Sample10	Hs00157347_m1	UNKNOWN	FAM	NFQ-MGB	26.137	25.748	0.550	1.559	0.972	N	Y	N	4,836.441
268	A5b4	false	Sample10	Hs01586213_m1	UNKNOWN	FAM	NFQ-MGB	20.701	20.728	0.038	1.649	0.973	N	N	N	4,549.471
269	A5b5	false	Sample10	Hs00241027_m1	UNKNOWN	FAM	NFQ-MGB	19.804	19.793	0.016	1.608	0.957	N	N	N	4,678.088
270	A5b6	false	Sample10	Hs01100039_m1	UNKNOWN	FAM	NFQ-MGB	25.812	25.805	0.010	1.521	0.975	N	N	N	4,667.206
271	A5b7	false	Sample10	Hs00930058_m1	UNKNOWN	FAM	NFQ-MGB	25.390	25.798	0.578	1.562	0.971	N	Y	N	4,625.265
272	A5b8	false	Sample10	Hs00978358_g1	UNKNOWN	FAM	NFQ-MGB	20.769	20.802	0.047	1.505	0.962	N	N	N	4,494.706
273	A5c1	false	Sample10	Hs02569702_s1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	N	N	Y	4,990.853
274	A5c2	false	Sample10	Hs01119078_mH	UNKNOWN	FAM	NFQ-MGB	Undetermined	31.300		0.000	0.000	Y	N	Y	4,858.412
275	A5c3	false	Sample10	Hs00604506_m1	UNKNOWN	FAM	NFQ-MGB	22.642	22.642	0.000	1.550	0.968	N	N	N	4,760.059
276	A5c4	false	Sample10	Hs00161204_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	30.334		0.000	0.000	Y	N	Y	4,661.588
277	A5c5	false	Sample10	Hs00166821_m1	UNKNOWN	FAM	NFQ-MGB	25.224	25.170	0.077	1.417	0.975	N	N	N	4,535.500
278	A5c6	false	Sample10	Hs04195026_sH	UNKNOWN	FAM	NFQ-MGB	22.740	22.835	0.134	1.549	0.974	N	N	N	4,523.882
279	A5c7	false	Sample10	Hs00426361_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.630	0.000	Y	N	Y	4,633.353
280	A5c8	false	Sample10	Hs00426380_m1	UNKNOWN	FAM	NFQ-MGB	28.580	29.685	1.562	1.600	0.964	N	Y	N	4,681.941
281	A5d1	false	Sample10	Hs04183452_g1	UNKNOWN	FAM	NFQ-MGB	24.608	24.555	0.075	1.551	0.978	N	N	N	4,968.147
282	A5d2	false	Sample10	Hs00157048_m1	UNKNOWN	FAM	NFQ-MGB	26.066	25.914	0.214	1.534	0.968	N	N	N	4,723.853
283	A5d3	false	Sample10	Hs00747232_mH	UNKNOWN	FAM	NFQ-MGB	24.638	24.538	0.141	1.623	0.972	N	N	N	4,919.206
284	A5d4	false	Sample10	Hs02560787_s1	UNKNOWN	FAM	NFQ-MGB	23.236	23.276	0.057	1.555	0.965	N	N	N	4,621.324
285	A5d5	false	Sample10	Hs00195591_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.689	0.000	Y	N	Y	4,888.441
286	A5d6	false	Sample10	Hs00950344_m1	UNKNOWN	FAM	NFQ-MGB	30.995	29.967	1.454	1.637	0.983	N	Y	N	4,629.176
287	A5d7	false	Sample10	Hs00609799_m1	UNKNOWN	FAM	NFQ-MGB	24.726	24.782	0.080	1.636	0.984	N	N	N	4,603.735
288	A5d8	false	Sample10	Hs01026189_g1	UNKNOWN	FAM	NFQ-MGB	27.191	27.273	0.116	1.582	0.973	N	N	N	4,437.529
289	A5e1	false	Sample10	Hs04188837_g1	UNKNOWN	FAM	NFQ-MGB	24.825	24.698	0.179	1.566	0.983	N	N	N	5,019.500
290	A5e2	false	Sample10	Hs00248075_m1	UNKNOWN	FAM	NFQ-MGB	30.659	30.659		1.587	0.984	N	N	N	4,468.118
291	A5e3	false	Sample10	Hs00358796_g1	UNKNOWN	FAM	NFQ-MGB	26.899	27.628	1.031	1.482	0.972	N	Y	N	4,553.382
292	A5e4	false	Sample10	Hs00173927_m1	UNKNOWN	FAM	NFQ-MGB	28.424	29.255	1.176	1.615	0.985	N	Y	N	4,669.618
293	A5e5	false	Sample10	Hs00171132_m1	UNKNOWN	FAM	NFQ-MGB	24.806	24.850	0.062	1.564	0.978	N	N	N	4,805.000
294	A5e6	false	Sample10	Hs00231069_m1	UNKNOWN	FAM	NFQ-MGB	28.289	28.598	0.437	1.634	0.981	N	N	N	4,809.588
295	A5e7	false	Sample10	Hs00232783_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,504.559
296	A5e8	false	Sample10	Hs00207691_m1	UNKNOWN	FAM	NFQ-MGB	31.274	31.274		1.557	0.974	N	N	N	4,559.324
297	A5f1	false	Sample10	Hs00985639_m1	UNKNOWN	FAM	NFQ-MGB	31.397	31.397		1.582	0.975	N	N	N	4,964.559
298	A5f2	false	Sample10	Hs00174092_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.598	0.000	Y	N	Y	4,881.765
299	A5f3	false	Sample10	Hs00895608_m1	UNKNOWN	FAM	NFQ-MGB	30.091	29.863	0.322	1.522	0.978	N	N	N	4,927.559
300	A5f4	false	Sample10	Hs01911452_s1	UNKNOWN	FAM	NFQ-MGB	26.474	26.600	0.177	1.625	0.979	N	N	N	4,799.735
301	A5f5	false	Sample10	Hs01921425_s1	UNKNOWN	FAM	NFQ-MGB	23.989	24.034	0.064	1.613	0.987	N	N	N	4,516.324
302	A5f6	false	Sample10	Hs00942643_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,307.794
303	A5f7	false	Sample10	Hs04194779_g1	UNKNOWN	FAM	NFQ-MGB	22.765	22.792	0.038	1.577	0.978	N	N	N	4,565.647
304	A5f8	false	Sample10	Hs00952741_m1	UNKNOWN	FAM	NFQ-MGB	30.334	30.790	0.646	1.485	0.970	N	Y	N	4,604.824
305	A5g1	false	Sample10					Undetermined					N	N	N	
306	A5g2	false	Sample10					Undetermined					N	N	N	
307	A5g3	false	Sample10	Hs00932747_m1	UNKNOWN	FAM	NFQ-MGB	23.449	23.497	0.068	1.609	0.980	N	N	N	4,844.059
308	A5g4	false	Sample10	Hs01551078_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,754.000
309	A5g5	false	Sample10	Hs00152939_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.769	0.000	Y	N	Y	4,686.971
310	A5g6	false	Sample10	Hs00152972_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.407	0.000	Y	N	Y	4,637.206
311	A5g7	false	Sample10					Undetermined					N	N	N	
312	A5g8	false	Sample10					Undetermined					N	N	N	
313	A5h1	false	Sample10					Undetermined					N	N	N	
314	A5h2	false	Sample10					Undetermined					N	N	N	
315	A5h3	false	Sample10	Hs00355049_m1	UNKNOWN	FAM	NFQ-MGB	26.191	26.444	0.357	1.539	0.977	N	N	N	4,476.647
316	A5h4	false	Sample10	Hs00182031_m1	UNKNOWN	FAM	NFQ-MGB	28.907	28.781	0.178	1.610	0.985	N	N	N	4,605.912
317	A5h5	false	Sample10	Hs01547250_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,635.000
318	A5h6	false	Sample10	Hs00609296_g1	UNKNOWN	FAM	NFQ-MGB	26.111	26.302	0.270	1.568	0.988	N	N	N	4,591.353
319	A5h7	false	Sample10					Undetermined					N	N	N	
320	A5h8	false	Sample10					Undetermined					N	N	N	
321	A6a1	false	Sample10	Hs00608480_m1	UNKNOWN	FAM	NFQ-MGB	24.882	24.839	0.062	1.500	0.958	N	N	N	4,587.353
322	A6a2	false	Sample10	Hs00973654_m1	UNKNOWN	FAM	NFQ-MGB	24.198	24.280	0.116	1.595	0.958	N	N	N	4,552.000
323	A6a3	false	Sample10	Hs00427552_m1	UNKNOWN	FAM	NFQ-MGB	23.045	23.170	0.176	1.423	0.953	N	N	N	4,261.941
324	A6a4	false	Sample10	Hs00198409_m1	UNKNOWN	FAM	NFQ-MGB	22.800	23.101	0.427	1.447	0.962	N	N	N	4,211.412
325	A6a5	false	Sample10	Hs00202073_m1	UNKNOWN	FAM	NFQ-MGB	23.936	24.003	0.095	1.560	0.968	N	N	N	4,163.000
326	A6a6	false	Sample10	Hs00157976_m1	UNKNOWN	FAM	NFQ-MGB	20.087	20.175	0.124	1.532	0.967	N	N	N	4,057.706
327	A6a7	false	Sample10	Hs00154808_m1	UNKNOWN	FAM	NFQ-MGB	26.233	26.435	0.285	1.504	0.961	N	N	N	4,073.853
328	A6a8	false	Sample10	Hs00378551_m1	UNKNOWN	FAM	NFQ-MGB	24.591	24.784	0.273	1.531	0.966	N	N	N	4,262.912
329	A6b1	false	Sample10	Hs00985427_m1	UNKNOWN	FAM	NFQ-MGB	22.730	22.841	0.157	1.542	0.976	N	N	N	4,733.794
330	A6b2	false	Sample10	Hs00173490_m1	UNKNOWN	FAM	NFQ-MGB	29.220	29.220		1.597	0.965	N	N	N	4,463.412
331	A6b3	false	Sample10	Hs00198527_m1	UNKNOWN	FAM	NFQ-MGB	26.067	25.917	0.212	1.525	0.980	N	N	N	4,307.000
332	A6b4	false	Sample10	Hs00542792_m1	UNKNOWN	FAM	NFQ-MGB	30.578	30.387	0.269	1.409	0.966	N	N	N	4,365.294
333	A6b5	false	Sample10	Hs01566156_m1	UNKNOWN	FAM	NFQ-MGB	28.700	26.269	3.438	1.353	0.881	N	Y	N	4,366.941
334	A6b6	false	Sample10	Hs00173526_m1	UNKNOWN	FAM	NFQ-MGB	25.504	25.687	0.259	1.590	0.962	N	N	N	4,779.794
335	A6b7	false	Sample10	Hs02621496_s1	UNKNOWN	FAM	NFQ-MGB	20.765	20.768	0.003	1.512	0.969	N	N	N	4,201.353
336	A6b8	false	Sample10	Hs00416923_m1	UNKNOWN	FAM	NFQ-MGB	28.137	27.931	0.291	1.600	0.973	N	N	N	4,372.500
337	A6c1	false	Sample10	Hs00992319_m1	UNKNOWN	FAM	NFQ-MGB	23.806	23.885	0.113	1.535	0.959	N	N	N	4,752.735
338	A6c2	false	Sample10	Hs02383413_s1	UNKNOWN	FAM	NFQ-MGB	23.536	23.448	0.125	1.627	0.979	N	N	N	4,739.794
339	A6c3	false	Sample10	Hs00212963_m1	UNKNOWN	FAM	NFQ-MGB	24.951	25.097	0.207	1.559	0.976	N	N	N	4,650.529
340	A6c4	false	Sample10	Hs00275607_m1	UNKNOWN	FAM	NFQ-MGB	21.121	21.084	0.053	1.600	0.974	N	N	N	4,544.706
341	A6c5	false	Sample10	Hs00156197_m1	UNKNOWN	FAM	NFQ-MGB	22.778	22.788	0.014	1.599	0.970	N	N	N	4,503.676
342	A6c6	false	Sample10	Hs00219089_m1	UNKNOWN	FAM	NFQ-MGB	24.546	24.588	0.059	1.579	0.972	N	N	N	4,534.912
343	A6c7	false	Sample10	Hs00426592_m1	UNKNOWN	FAM	NFQ-MGB	22.764	22.485	0.396	1.472	0.949	N	N	N	4,377.794
344	A6c8	false	Sample10	Hs00608677_m1	UNKNOWN	FAM	NFQ-MGB	26.755	27.334	0.819	1.660	0.978	N	Y	N	4,488.353
345	A6d1	false	Sample10	Hs01573837_g1	UNKNOWN	FAM	NFQ-MGB	28.787	28.612	0.247	1.566	0.977	N	N	N	4,657.853
346	A6d2	false	Sample10	Hs00152928_m1	UNKNOWN	FAM	NFQ-MGB	27.304	27.158	0.206	1.554	0.983	N	N	N	4,650.029
347	A6d3	false	Sample10	Hs00914120_m1	UNKNOWN	FAM	NFQ-MGB	29.171	29.307	0.192	1.542	0.971	N	N	N	4,494.941
348	A6d4	false	Sample10	Hs00171584_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,478.912
349	A6d5	false	Sample10	Hs00946916_m1	UNKNOWN	FAM	NFQ-MGB	22.272	22.363	0.129	1.613	0.976	N	N	N	4,478.794
350	A6d6	false	Sample10	Hs01067777_m1	UNKNOWN	FAM	NFQ-MGB	18.976	18.984	0.012	1.565	0.982	N	N	N	4,319.029
351	A6d7	false	Sample10	Hs00983323_m1	UNKNOWN	FAM	NFQ-MGB	21.419	21.456	0.052	1.605	0.978	N	N	N	4,245.382
352	A6d8	false	Sample10	Hs00185873_m1	UNKNOWN	FAM	NFQ-MGB	25.657	26.047	0.551	1.581	0.981	N	Y	N	4,113.735
353	A6e1	false	Sample10	Hs00909569_g1	UNKNOWN	FAM	NFQ-MGB	23.508	23.481	0.038	1.567	0.967	N	N	N	5,030.941
354	A6e2	false	Sample10	Hs00606086_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,624.176
355	A6e3	false	Sample10	Hs00179843_m1	UNKNOWN	FAM	NFQ-MGB	30.365	30.365		1.436	0.955	N	N	N	4,527.706
356	A6e4	false	Sample10	Hs01110766_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,523.324
357	A6e5	false	Sample10	Hs01119974_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,178.176
358	A6e6	false	Sample10	Hs01090242_m1	UNKNOWN	FAM	NFQ-MGB	30.643	29.401	1.756	1.553	0.977	N	Y	N	4,483.824
359	A6e7	false	Sample10	Hs00174717_m1	UNKNOWN	FAM	NFQ-MGB	24.054	24.103	0.070	1.559	0.974	N	N	N	4,348.765
360	A6e8	false	Sample10	Hs00272345_m1	UNKNOWN	FAM	NFQ-MGB	23.375	23.362	0.018	1.516	0.971	N	N	N	4,242.000
361	A6f1	false	Sample10	Hs00902543_g1	UNKNOWN	FAM	NFQ-MGB	29.292	29.086	0.291	1.629	0.978	N	N	N	4,889.882
362	A6f2	false	Sample10	Hs01035168_m1	UNKNOWN	FAM	NFQ-MGB	26.732	26.759	0.038	1.586	0.986	N	N	N	4,415.324
363	A6f3	false	Sample10	Hs00175407_m1	UNKNOWN	FAM	NFQ-MGB	25.203	25.106	0.137	1.646	0.981	N	N	N	4,303.941
364	A6f4	false	Sample10	Hs04187831_g1	UNKNOWN	FAM	NFQ-MGB	30.581	30.581		1.622	0.979	N	N	N	4,551.441
365	A6f5	false	Sample10	Hs00354985_m1	UNKNOWN	FAM	NFQ-MGB	29.660	29.170	0.692	1.620	0.978	N	Y	N	4,468.147
366	A6f6	false	Sample10	Hs01062014_m1	UNKNOWN	FAM	NFQ-MGB	30.559	30.559		1.510	0.978	N	N	N	4,450.824
367	A6f7	false	Sample10	Hs01050702_m1	UNKNOWN	FAM	NFQ-MGB	31.548	31.548		1.650	0.987	N	N	N	4,384.265
368	A6f8	false	Sample10	Hs01063858_m1	UNKNOWN	FAM	NFQ-MGB	29.474	29.474		1.595	0.978	N	N	N	4,277.000
369	A6g1	false	Sample10					Undetermined					N	N	N	
370	A6g2	false	Sample10					Undetermined					N	N	N	
371	A6g3	false	Sample10	Hs01086177_m1	UNKNOWN	FAM	NFQ-MGB	28.281	28.846	0.798	1.576	0.977	N	Y	N	4,408.588
372	A6g4	false	Sample10	Hs04234730_m1	UNKNOWN	FAM	NFQ-MGB	31.284	31.284		1.645	0.980	N	N	N	4,649.088
373	A6g5	false	Sample10	Hs00183740_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,386.324
374	A6g6	false	Sample10	Hs01070032_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,424.353
375	A6g7	false	Sample10					Undetermined					N	N	N	
376	A6g8	false	Sample10					Undetermined					N	N	N	
377	A6h1	false	Sample10					Undetermined					N	N	N	
378	A6h2	false	Sample10					Undetermined					N	N	N	
